#{"t_start": 1732542272.4983823, "env_id": "sokoban-narrow-v0"}
r,l,t
4.0,16,230.538028
-1.0,7,230.612561
5.0,6,230.665559
-2.0,6,230.710075
-2.0,7,230.772086
8.0,8,230.857605
-6.0,9,230.935153
8.0,6,230.997155
2.0,5,231.038249
-9.0,10,231.116785
-3.0,5,231.178785
-1.0,9,231.252304
-8.0,7,231.306314
-9.0,10,231.381834
12.0,9,231.450367
-4.0,8,287.525286
0.0,5,287.616807
4.0,5,287.734355
20.0,14,288.670925
-1.0,5,288.810459
-2.0,8,288.967519
10.0,10,289.145599
-3.0,6,289.251133
13.0,7,289.326133
-6.0,6,289.395655
3.0,9,289.471176
12.0,7,289.541199
13.0,5,289.594201
0.0,8,289.644717
-11.0,9,289.705716
2.0,7,289.747231
10.0,7,289.80223
3.0,5,289.837742
7.0,8,289.890748
-1.0,11,289.964262
-11.0,15,290.052718
-6.0,10,290.110718
-10.0,6,290.163232
-5.0,6,290.214233
1.0,5,290.24775
4.0,8,290.293748
8.0,7,290.332753
1.0,6,290.368266
7.0,5,290.398266
-13.0,10,290.462325
-11.0,10,290.543933
-1.0,7,290.609469
-8.0,8,290.666534
6.0,8,290.733539
-25.0,6,290.768051
6.0,6,290.802051
24.0,11,290.871569
15.0,7,290.924575
-1.0,7,290.971091
6.0,8,291.029096
1.0,8,291.079606
-7.0,10,291.14212
0.0,10,291.202122
-7.0,6,291.243641
-2.0,9,291.301637
-2.0,6,291.340156
5.0,13,291.423554
-8.0,8,291.486068
-16.0,9,291.552588
4.0,6,291.589426
-4.0,6,291.625439
2.0,8,291.693961
6.0,7,291.741496
-8.0,9,291.796497
13.0,5,291.829508
-15.0,9,291.917021
3.0,7,291.971555
-3.0,5,292.004554
-4.0,10,292.066091
-7.0,12,292.147628
-6.0,6,292.189629
3.0,8,292.243162
6.0,11,292.310164
2.0,6,292.348697
-3.0,12,292.422696
-3.0,7,292.471231
4.0,8,292.521226
2.0,7,292.569744
7.0,8,292.618745
7.0,5,292.649259
6.0,8,292.711625
12.0,10,292.785466
4.0,9,292.844042
3.0,6,292.893044
-1.0,6,292.944562
1.0,8,293.00456
11.0,9,293.067075
1.0,7,293.137079
0.0,10,293.212591
-4.0,10,293.275109
3.0,8,293.336116
26.0,5,293.371629
11.0,9,293.427633
-3.0,13,293.509146
-1.0,7,293.55666
0.0,6,293.594663
7.0,5,293.630664
-3.0,8,293.687178
-2.0,5,293.717177
10.0,8,293.781701
7.0,11,293.855223
2.0,6,294.182316
-3.0,10,294.240833
3.0,7,294.284834
12.0,7,294.361351
-2.0,9,294.41635
-4.0,7,294.455866
-11.0,13,294.54338
3.0,5,294.57538
2.0,6,294.625386
7.0,8,294.701905
9.0,7,294.765436
-1.0,10,295.052543
-2.0,5,295.10254
4.0,11,295.194016
6.0,9,295.280537
-2.0,6,295.322536
-4.0,11,295.397056
1.0,5,295.43506
6.0,8,295.48857
5.0,5,295.579092
-1.0,7,295.634094
7.0,7,295.692603
6.0,6,295.742121
1.0,9,295.805121
-5.0,15,295.902641
4.0,7,295.958157
14.0,8,296.010157
8.0,8,296.068678
4.0,10,296.135685
-2.0,10,296.219782
3.0,7,296.263302
12.0,5,296.291302
10.0,7,296.339817
12.0,9,296.399817
-7.0,11,296.471334
-1.0,5,296.502333
